"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP"
"SZKO?A PODSTAWOWA Z ODDZIA?AMI INTEGRACYJNYMI NR 6 IM. SZARYCH SZEREG?W W GRODZISKU MAZOWIECKIM","UL. SPORTOWA","05-825","GRODZISK MAZOWIECKI","20.6192335","52.0987683","69.39999999999999","979.0583333333334","12.308333333333332","3.9250000000000003","2.8833333333333333","2023-11-03 09:00:00.0"
"TECHNIKUM NR 5 W RYBNIKU","UL. J?ZEFA RYMERA","44-270","RYBNIK","18.4969188","50.0607178","68.51666666666667","959.3666666666667","14.975","13.558333333333332","10.783333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. HENRYKA SIENKIEWICZA W D?BIU W ZESPOLE SZKOLNO - PRZEDSZKOLNYM W D?BIU","ul. Stra?acka","66-615","D?bie","15.14514209","52.0078805","90.23333333333333","980.6583333333333","9.674999999999999","10.058333333333334","9.158333333333333","2023-11-03 09:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA W CISIU","UL. CISIA?SKA","42-290","CISIE","21.3837731","52.2123551","70.56666666666666","958.1083333333335","14.725","34.641666666666666","29.40833333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA SPECJALNA NR 7 IM. MARII KONOPNICKIEJ W ?WIDNICY","UL. ROTMISTRZA WITOLDA PILECKIEGO","58-100","?WIDNICA","16.49738157","50.8520284","89.66666666666667","962.1833333333334","10.716666666666667","22.625","17.483333333333334","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. J?ZEFA PUKOWCA W PSZCZYNIE","ZYGMUNTA KRASI?SKIEGO","43-200","PSZCZYNA","18.961125","49.971182","73.73333333333333","961.1999999999999","15.1","5.333333333333333","2.7933333333333334","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. INTEGRACJI EUROPEJSKIEJ W TARNOWIE PODG?RNYM","UL. POZNA?SKA","62-080","TARNOWO PODG?RNE","16.650980","52.461640","49.70000000000001","1003.7000000000002","28.100000000000005","16.2","8.85","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W RUDNEJ","PIASKOWA","59-305","RUDNA","16.26114","51.51127","99.90000000000002","980.1666666666666","10.266666666666667","0.0","0.0","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. STANIS?AWA STASZICA W BOBOWEJ","UL. BOHATER?W BOBOWEJ","38-350","BOBOWA","20.9509659","49.7102798","69.76666666666667","960.2666666666668","12.416666666666666","7.625","6.25","2023-11-03 09:00:00.0"
"I LICEUM OG?LNOKSZTA?C?CE IM. J?DRZEJA ?NIADECKIEGO W PABIANICACH","UL. STANIS?AWA MONIUSZKI","95-200","PABIANICE","19.32977177","51.65677453","79.3","967.75","12.075000000000001","7.733333333333333","6.925","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 6 IM. ELIZY ORZESZKOWEJ W ?YRARDOWIE","UL. J?ZEFA MIRECKIEGO","96-300","?YRARD?W","20.446088","52.057653","71.24166666666666","977.8166666666666","11.966666666666667","4.383333333333334","3.8333333333333335","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA SPECJALNA W DOBRODZIENIU","UL. PIASTOWSKA","46-380","DOBRODZIE?","18.44702463","50.72184475","80.38181818181819","961.4363636363636","13.981818181818182","18.38181818181818","18.62727272727273","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 21 IM. KAROLA WOJTY?Y W ZESPOLE EDUKACYJNYM NR 3 W ZIELONEJ G?RZE","UL. OSIEDLE POMORSKIE","65-548","ZIELONA G?RA","15.5543765","51.9363095","100.0","971.125","10.325000000000001","6.625","6.241666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 24 IM. WIS?AWY SZYMBORSKIEJ W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 14 W RYBNIKU","UL. LEOPOLDA STAFFA","44-274","RYBNIK","18.540553","50.143783","73.73333333333333","956.7416666666667","14.083333333333334","5.3","5.666666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM.ADAMA MICKIEWICZA W STRONIU","","34-604","STRONIE","20.52389925","49.61395897","67.49166666666666","943.4499999999999","12.408333333333333","2.1999999999999997","1.6083333333333334","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. KS. JANA RECA W SIEDLISKACH","","38-350","SIEDLISKA","20.9844157","49.7300798","68.54166666666667","955.9666666666667","10.833333333333334","4.433333333333334","3.8083333333333336","2023-11-03 09:00:00.0"
"ZESP?? SZK?? SPECJALNYCH W OSTROWCU ?WI?TOKRZYSKIM","I?ZECKA","27-400","OSTROWIEC ?WI?TOKRZYSKI","21.386931","50.942931","93.30333333333333","961.1366666666667","10.709999999999999","7.133333333333333","4.043333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM.MARII KONOPNICKIEJ W ROZTOCE","","34-606","ROZTOKA","20.4571424","49.6263815","63.96666666666667","930.8416666666667","11.966666666666667","1.6083333333333334","1.2166666666666666","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W KAZIMIERZU BISKUPIM","W?GLEWSKA","62-530","KAZIMIERZ BISKUPI","18.164476","52.307454","99.90000000000002","973.6","11.9","10.033333333333333","4.760000000000001","2023-11-03 09:00:00.0"
"KOLEGIUM EUROPEJSKIE - EUROPEJSKIE NIEPUBLICZNE LICEUM OG?LNOKSZTA?C?CE W KRAKOWIE","UL. ?LUSARSKA","30-710","KRAK?W-PODG?RZE","19.9610702","50.0483394","72.06666666666666","967.0333333333333","13.033333333333333","3.0666666666666664","2.1666666666666665","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. MIKO?AJA KOPERNIKA W W?GROWCU","UL. KLASZTORNA","62-100","W?GROWIEC","17.2156193","52.8174847","87.125","978.0","11.85","19.608333333333334","18.45","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA SPECJALNA NR 2 W SPECJALNYM O?RODKU SZKOLNO-WYCHOWAWCZYM IM. POLSKICH OLIMPIJCZYK?W W WARLUBIU","UL. SZKOLNA","86-160","WARLUBIE","18.6275983","53.5896901","88.5","979.3083333333333","10.966666666666667","10.266666666666667","10.416666666666666","2023-11-03 09:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. JANA PAW?A II W WOLI TACZOWSKIEJ","","26-652","WOLA TACZOWSKA","21.04512254","51.44935931","65.65833333333333","972.1333333333333","11.416666666666666","5.833333333333333","4.825","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA W KOKANINIE","","62-817","KOKANIN","18.0903799","51.8135676","94.35833333333333","1085.1000000000001","5.0","4.858333333333333","5.316666666666666","2023-11-03 09:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA W STOBIECKU SZLACHECKIM","","97-561","STOBIECKO SZLACHECKIE","19.38629184","51.10621326","72.85833333333333","963.8583333333332","11.666666666666666","6.833333333333333","6.408333333333334","2023-11-03 09:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W WI?LE WIELKIEJ","HODOWC?W","43-243","WIS?A WIELKA","18.85320","49.95291","99.90000000000002","962.0333333333334","14.733333333333334","1.4333333333333333","0.7799999999999999","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 8 IM. JANUSZA KORCZAKA W NOWEJ SOLI","UL. MATEJKI","67-100","NOWA S?L","15.71707","51.80344","87.05","981.3666666666667","10.75","12.833333333333334","10.341666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W ?OSOSINIE DOLNEJ","","33-314","?OSOSINA DOLNA","20.6247311","49.7405248","70.63333333333334","962.2083333333334","13.475","2.9583333333333335","2.9583333333333335","2023-11-03 09:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W JANKOWICACH","BAZIOWA","43-215","JANKOWICE","18.989423","50.002529","69.32666666666667","966.13","15.206666666666669","3.816666666666667","2.25","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. B?. JULII RODZI?SKIEJ W NAWOJOWEJ","UL. PARKOWA","33-335","NAWOJOWA","20.7469101","49.5555587","67.19166666666666","950.6999999999999","12.558333333333332","0.5083333333333334","0.3","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. STANIS?AWA STASZICA W ZESPOLE SZKOLNO - PRZEDSZKOLNYM W BLACHOWNI","UL. WSP?LNA","42-290","BLACHOWNIA","18.9731383","50.7724027","70.13333333333334","956.4499999999999","13.674999999999999","6.516666666666667","4.891666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 9 IM. 42 PU?KU PIECHOTY W BIA?YMSTOKU","UL. LEGIONOWA","15-281","BIA?YSTOK","23.2116598","53.1427806","74.71666666666667","982.0916666666667","8.733333333333333","7.008333333333333","6.058333333333334","2023-11-03 09:00:00.0"
"NIEPUBLICZNA SZKO?A PODSTAWOWA IM. JANUSZA KORCZAKA W SZYD??WCE","","08-207","Szyd??wka","22.62314895","52.13664373","77.37","978.4100000000001","8.75","21.130000000000003","19.61","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. MIKO?AJA KOPERNIKA W PSZENNIE","UL. WROC?AWSKA","58-125","PSZENNO","16.5392403","50.8557823","86.25","963.0583333333334","10.658333333333333","6.658333333333334","6.816666666666666","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. ARKADEGO FIEDLERA W RASZKOWIE Z SIEDZIB? W POGRZYBOWIE","POGRZYB?W","63-440","POGRZYB?W","17.723099","51.713966","41.16","1027.58","8.3","29.92","16.61","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA W D?BROWIE BOLES?AWIECKIEJ","D?BROWA BOLES?AWIECKA","59-700","D?BROWA BOLES?AWIECKA","15.57337","51.325929","99.90000000000002","969.9666666666667","11.0","36.06666666666666","19.47","2023-11-03 09:00:00.0"
"TECHNIKUM W MO?KACH","UL. SZKOLNA","19-100","MO?KI","22.793105","53.401592","69.83","976.72","9.74","8.190000000000001","7.42","2023-11-03 09:00:00.0"
"ZESP?? SZKOLNO - PRZEDSZKOLNY IM. JANA PAW?A II W G?RKACH ?L?SKICH - SZKO?A PODSTAWOWA","UL. OFIAR O?WI?CIMSKICH","47-440","G?rki ?l?skie","18.38847178","50.14082465","86.10000000000001","964.4250000000001","13.1","13.183333333333332","11.700000000000001","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA W ?CINAWCE DOLNEJ","","57-410","?CINAWKA DOLNA","16.5360171","50.4966472","90.93333333333334","952.3916666666668","9.525","17.466666666666665","12.741666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA W GROMOTACH","","14-204","GROMOTY","19.7000004","53.5982637","80.77499999999999","978.5","9.9","4.858333333333333","5.308333333333334","2023-11-03 09:00:00.0"
"II LICEUM OG?LNOKSZTA?C?CE IM. ZIEMI OLKUSKIEJ W OLKUSZU","UL. STEFANA ?EROMSKIEGO","32-305","OLKUSZ","19.5635115","50.2659999","72.10000000000001","943.6750000000001","11.533333333333333","4.058333333333334","4.083333333333333","2023-11-03 09:00:00.0"
"ZESP?? SZK?? PONADGIMNAZJALNYCH CENTRUM KSZTA?CENIA USTAWICZNEGO W PRZYGODZICACH","PTR","63-421","PRZYGODZICE","17.822685","51.59023","99.90000000000002","979.9","10.966666666666667","7.266666666666667","4.056666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. JANA PAW?A II W SUCHYM LESIE FILIA","KONWALIOWA","62-002","SUCHY LAS","16.87051","52.48013","72.2","1005.6","26.5","9.7","5.43","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. NOBLIST?W POLSKICH W BRZEZIEJ ??CE","UL. SZKOLNA","55-093","BRZEZIA ??KA","17.2485849","51.12506","87.84166666666665","974.0999999999999","12.033333333333333","9.633333333333335","7.866666666666666","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. ?W. JADWIGI KR?LOWEJ W PIENI??KOWICACH ZE SZKO?? PODSTAWOW? FILIALN? W DZIALE","","34-408","DZIA?","19.878498","49.4941093","77.93333333333334","920.0166666666668","9.200000000000001","10.233333333333333","10.450000000000001","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. EMILII SCZANIECKIEJ W SZCZA?CU","UL. SZKOLNA","66-225","SZCZANIEC","15.6816113","52.2692122","93.46666666666665","981.6916666666666","9.808333333333334","15.325000000000001","14.875","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 34 IM. KORNELA MAKUSZY?SKIEGO W LUBLINIE","IRENY KOSMOWSKIEJ","20-815","LUBLIN","22.5413696849013","51.2606404685152","76.00833333333334","972.0","7.541666666666667","11.666666666666666","9.916666666666666","2023-11-03 09:00:00.0"
"I LICEUM OG?LNOKSZTA?C?CE IM. TADEUSZA KO?CIUSZKI W D?BROWIE TARNOWSKIEJ","UL. MARSZA?KA J?ZEFA PI?SUDSKIEGO","33-200","D?BROWA TARNOWSKA","20.9830385","50.16866618","69.675","1100.0","12.625","7.691666666666666","5.8","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. TADEUSZA KO?CIUSZKI W WIELICZCE - FILIA W SU?KOWIE","","32-020","SU?K?W","20.1069823","49.9883821","71.34166666666667","957.725","12.991666666666667","3.4333333333333336","2.9333333333333336","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. TADEUSZA KO?CIUSZKI W ??TOWICACH","","33-121","??TOWICE","20.845262","49.994632","70.98333333333333","969.8666666666667","11.850000000000001","6.683333333333334","5.75","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. MIKO?AJA KOPERNIKA W MIKO?AJOWICACH","","33-121","MIKO?AJOWICE","20.869079","49.979718","73.79166666666667","970.525","12.700000000000001","5.333333333333333","4.783333333333333","2023-11-03 09:00:00.0"
"SPO?ECZNA SZKO?A PODSTAWOWA SPO?ECZNEGO TOWARZYSTWA O?WIATOWEGO W KLUCZBORKU","UL. LIGONIA","46-203","KLUCZBORK","18.208403","50.980243","92.98333333333333","968.4499999999999","12.391666666666667","5.491666666666667","4.575","2023-11-03 09:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. JANUSZA KORCZAKA W JASIENICY","UL. PAW?A JASIENICY","07-304","JASIENICA","22.04034","52.80435","36.391666666666666","982.1916666666666","26.266666666666666","11.25","2.75","2023-11-03 09:00:00.0"
"I LICEUM OG?LNOKSZTA?C?CE IM. PROF. ZBIGNIEWA RELIGI W ZABRZU","UL. WOLNO?CI","41-800","ZABRZE","18.79133707116482","50.302459290066544","64.95833333333333","959.5500000000001","14.625","6.358333333333333","5.858333333333333","2023-11-03 09:00:00.0"
"SPO?ECZNA SZKO?A PODSTAWOWA W ?WIDNICY","UL. ADAMA MICKIEWICZA","58-100","?WIDNICA","16.677532","51.0740481","85.31666666666666","961.3583333333332","10.958333333333334","5.7250000000000005","4.533333333333334","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. KRZYSZTOFA KAMILA BACZY?SKIEGO W PU?AWACH","AL. MA?A","24-100","PU?AWY","21.96276919","51.41579363","65.64166666666667","979.6166666666667","12.0","6.858333333333333","5.75","2023-11-03 09:00:00.0"
"ZESP?? SZK?? W PIOTROWIE","","62-814","PIOTR?W","18.05485","51.81570","92.89999999999999","973.8666666666667","11.233333333333334","10.4","5.866666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA W MOKRZESZOWIE","","58-160","MOKRZESZ?W","16.371249","50.8485349","87.24166666666667","953.9250000000001","10.283333333333333","4.908333333333333","4.866666666666666","2023-11-03 09:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE IM. ARTURA GROTTGERA W GRYBOWIE","UL. KO?CIUSZKI","33-330","GRYB?W","20.9492019","49.6229909","71.14166666666667","955.5833333333334","11.216666666666667","4.733333333333333","3.625","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. FRYDERYKA CHOPINA W WOJSZCZYCACH","","05-180","WOJSZCZYCE","20.6139434","52.494382","75.39999999999999","980.1166666666667","10.466666666666667","4.333333333333333","3.341666666666667","2023-11-03 09:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. STEFANA KARDYNA?A WYSZY?SKIEGO PRYMASA TYSI?CLECIA W ?WI?TEJ KATARZYNIE","UL. G??WNA","55-010","?WI?TA KATARZYNA","17.1137922","51.0249803","88.91666666666667","974.2333333333332","11.308333333333332","16.308333333333334","14.299999999999999","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM.ADAMA MICKIEWICZA W TOMICACH","UL. FLORIA?SKA","34-100","TOMICE","19.4837812","49.8974869","67.44166666666666","957.7083333333334","15.408333333333333","1.9833333333333334","1.7750000000000001","2023-11-03 09:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH","?W. JANA PAW?A II 74","43-215","STUDZIENICE","18.983576","50.016514","67.43333333333334","969.8666666666667","15.233333333333334","1.0333333333333334","0.5666666666666667","2023-11-03 09:00:00.0"
"MIEJSKA SZKO?A PODSTAWOWA NR 13 IM. POWSTA?C?W ?L?SKICH W PIEKARACH ?L?SKICH","UL. MARII CURIE-SK?ODOWSKIEJ","41-949","PIEKARY ?L?SKIE","18.9974136","50.3650768","71.78333333333333","955.1500000000001","13.816666666666668","3.7916666666666665","3.1333333333333333","2023-11-03 09:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE IM. W?ADYS?AWA JAGIE??Y W ODOLANOWIE","KROTOSZY?SKA","63-430","ODOLAN?W","17.66024","51.58063","94.86666666666667","972.4333333333334","11.566666666666668","16.599999999999998","8.146666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA Z ODDZIA?AMI INTEGRACYJNYMI NR 39 IM. OBRO?C?W POKOJU W GLIWICACH","UL. OBRO?C?W POKOJU","44-105","GLIWICE","18.6713802","50.2944923","71.14166666666667","960.75","14.775","5.2","4.558333333333334","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. PPOR. EMILII GIERCZAK W POSTOMINIE","","76-113","POSTOMINO","16.71239247","54.48931415","90.69166666666666","982.9916666666667","11.191666666666668","10.791666666666666","9.783333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA W PO?KUNACH","","16-500","PO?KUNY","23.4302158","54.0869616","82.13333333333334","981.75","7.016666666666667","9.133333333333333","6.758333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. FRYDERYKA CHOPINA W MALKINI G?RNEJ","UL. LE?NA","07-320","MA?KINIA G?RNA","22.05928062","52.6945031","63.475","982.6","10.875","10.975","9.950000000000001","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. I SAMODZIELNEJ WARSZAWSKIEJ BRYGADY KAWALERII W GRYFICACH","UL. SIENKIEWICZA","72-300","GRYFICE","15.19512694","53.9126862","100.0","985.2666666666668","10.424999999999999","17.658333333333335","16.591666666666665","2023-11-03 09:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA W LATOSZYNIE","","39-200","LATOSZYN","21.38439","50.02607","63.61666666666667","969.1583333333333","13.858333333333334","5.625","4.158333333333333","2023-11-03 09:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 2 Z ODDZIA?AMI INTEGRACYJNYMI IM. MJP. HENRYKA SUCHARSKIEGO W PU?TUSKU","UL. POLNA","06-100","PU?TUSK","21.10934","52.691192","64.14999999999999","983.9250000000001","12.799999999999999","7.441666666666666","6.333333333333333","2023-11-03 09:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE IM. J.M. OSSOLI?SKIEGO W BRZEGU DOLNYM","UL. WILCZA","56-120","BRZEG DOLNY","16.6980365","51.2690017","90.375","975.9666666666667","10.566666666666666","3.283333333333333","2.425","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. KR?LOWEJ JADWIGI W KONSTANTYNOWIE ??DZKIM","UL. ??DZKA","95-050","KONSTANTYN?W ??DZKI","19.354178","51.748192","80.40833333333333","970.3000000000001","10.958333333333334","6.325","6.583333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 2 W WOLBROMIU","UL. POD LASEM","32-340","WOLBROM","19.7712922","50.3732498","71.425","944.0416666666666","11.299999999999999","2.5416666666666665","1.9749999999999999","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W USTKOWIE","","98-290","USTK?W","18.600692","51.766123","80.075","975.4499999999999","12.233333333333334","8.341666666666667","6.341666666666666","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. ?W. JANA BOSKOW KARCZYCACH","","55-311","KARCZYCE","16.7424417","51.102343","86.425","973.5416666666666","11.383333333333333","2.975","2.8166666666666664","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. TADEUSZA KO?CIUSZKI W PROCHOWICACH","UL. KO?CIUSZKI","59-230","PROCHOWICE","16.364947","51.280383","94.40833333333335","977.5","10.450000000000001","24.15833333333333","17.608333333333334","2023-11-03 09:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 5 IM. ENERGETYK?W W STALOWEJ WOLI","UL. ENERGETYK?W","37-450","STALOWA WOLA","22.0833578","50.5435751","86.08333333333333","978.0","10.141666666666666","11.783333333333333","9.625","2023-11-03 09:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY-SZKO?A PODSTAWOWA IM. MARSZA?KA J?ZEFA PI?SUDSKIEGO W ZAG?RZU","","32-005","ZAG?RZE","22.26707","49.5143","69.35000000000001","965.225","13.591666666666667","2.725","2.6416666666666666","2023-11-03 09:00:00.0"
"NIEPUBLICZNA NIEP?ATNA SZKO?A PODSTAWOWA STOWARZYSZENIA ""SI?DEMKA"" W TARNOWIE","UL. J?ZEFA PONIATOWSKIEGO","33-100","TARN?W","20.99013999756542","50.01871682796816 ","70.46666666666667","968.2416666666667","12.5","5.075","4.108333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. ?W. STANIS?AWA KOSTKI W LGOCZANCE","","42-253","LGOCZANKA","19.538226","50.7040577","71.73333333333333","958.9833333333332","11.908333333333333","11.341666666666667","11.141666666666666","2023-11-03 09:00:00.0"
"TECHNIKUM IM. KSI?CIA BOLKA II W STRZEGOMIU","UL. KR?TKA","58-150","STRZEGOM","16.34410641","50.95893977","87.48333333333333","962.2166666666667","10.966666666666667","26.7","24.666666666666668","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. MARII D?BROWSKIEJ W RESZLU","UL. MARII KONOPNICKIEJ","11-440","RESZEL","21.1486175","54.052554","70.18333333333334","980.3333333333334","11.225","5.991666666666667","5.8999999999999995","2023-11-03 09:00:00.0"
"II OG?LNOKSZTA?C?CE LICEUM EKOLOGICZNE Z ODDZIA?AMI INTEGRACYJNYMI IM.UNII EUROPEJSKIEJ W ZESPOLE SZK?? EKOLOGICZNYCH W ZIELONEJ G?RZE","UL. FRANCUSKA","65-943","ZIELONA G?RA","15.5072986","51.9182105","85.97500000000001","970.8833333333333","9.975","11.416666666666666","9.308333333333334","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA W SOLCU-ZDROJU","UL. 1 MAJA","28-131","SOLEC-ZDR?J","20.8893586","50.37082674","71.53333333333333","972.8249999999999","12.216666666666667","3.033333333333333","3.025","2023-11-03 09:00:00.0"
"TECHNIKUM NR 1 IM. PROF. BOLES?AWA KRUPI?SKIEGO W LUBINIE","UL. TADEUSZA KO?CIUSZKI","59-300","LUBIN","16.208145","51.4014027","87.44166666666666","975.275","10.725","14.891666666666667","12.583333333333334","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. ?W. MAKSYMILIANA MARII KOLBEGO W ZALASOWEJ","UL. KARPACKA","33-159","ZALASOWA","21.1412067","49.9305584","71.50833333333334","953.8166666666666","11.358333333333334","3.266666666666667","2.4583333333333335","2023-11-03 09:00:00.0"
"ZESP?? SZK?? GMINNYCH IM. HENRYKA SIENKIEWICZA W STANIS?AWICACH SZKO?A PODSTAWOWA W STANIS?AWICACH","","32-015","STANIS?AWICE","20.350192","49.982029","70.27499999999999","968.3083333333334","13.558333333333332","3.4333333333333336","2.7416666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 6 IM. JANA PAW?A II W STAROGARDZIE GDA?SKIM","BP. DOMINIKA","83-250","STAROGARD GDA?SKI","18.491356","53.98333","90.3","977.9","11.300000000000002","7.466666666666666","4.246666666666667","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA W PRZE??KU","","48-303","PRZE??K","17.333027","50.4109082","92.825","963.7666666666668","10.775","5.216666666666666","4.383333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM.MARSZA?KA J?ZEFA PI?SUDSKIEGO W G?SKACH","","19-400","G?SKI","15.921626","54.236797","74.93333333333334","978.9499999999999","7.9750000000000005","7.766666666666667","8.033333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 6 IM. KS. PIOTRA SKARGI W JAROS?AWIU","UL. SPYTKA","37-500","JAROS?AW","22.68186","50.01953","43.79999999999999","930.0","23.600000000000005","29.75","28.458333333333332","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. MIKO?AJA KOPERNIKA W CIEKSYNIE","MARSZ. J?ZEFA PI?SUDSKIEGO","05-192","CIEKSYN","20.666605","52.572132","99.90000000000002","984.6999999999999","10.666666666666666","2.3000000000000003","1.2700000000000002","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 94 W ?ODZI","UL. ZACISZE","90-228","??D?-?R?DMIE?CIE","19.47642378","51.77789288","81.36666666666666","965.2333333333332","11.375","5.183333333333334","5.708333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. KARD. K. WOJTY?Y W CZA?CU","UL. KARD. KAROLA WOJTY?Y","43-354","CZANIEC","19.26564","49.84730","66.26666666666667","949.4","16.466666666666665","5.016666666666667","4.533333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. JANA III SOBIESKIEGO W LIBI??U","UL. SZKOLNA","32-590","LIBI??","19.3286373","50.1013661","63.96666666666667","1004.7000000000002","9.6","5.175","4.333333333333333","2023-11-03 09:00:00.0"
"TECHNIKUM NR 4 W ZESPOLE SZK?? TECHNICZNYCH IM.M. SK?ODOWSKIEJ-CURIE W PU?AWACH","UL. WOJSKA POLSKIEGO","24-100","PU?AWY","21.97667461","51.41823622","65.4","979.2583333333333","11.933333333333332","8.191666666666666","7.05","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA IM. IGNACEGO SOLARZA W GACI","","37-207","GA?","22.373016099999994","50.02446508943701","76.16666666666667","972.3666666666667","8.933333333333334","19.625","16.258333333333333","2023-11-03 09:00:00.0"
"SZKO?A PODSTAWOWA NR 19 IM. KS. PIOTRA SKARGI W RZESZOWIE","UL. PIOTRA SKARGI","35-202","RZESZ?W","22.0102447","50.0455103","71.88333333333334","972.2833333333333","11.708333333333334","5.391666666666667","4.8500000000000005","2023-11-03 09:00:00.0"
